Data,Dia da Semana,Gasto (R$),Receita (R$),ROAS,Compras,CPA (R$),Custo por Mensagem (R$),Custo por Visita (R$),Impressões,Alcance,CTR (%),CPC (R$)
2025-06-09,Segunda-feira,"5,96","0,0","0,0","0,0","0,0","0,0","0,0",5215,4924,"0,095877","1,192"
2025-06-09,Segunda-feira,"6,06","0,0","0,0","0,0","0,0","0,0","0,0",5738,5591,"0,139421","0,7575"
2025-06-10,Terça-feira,"8,89","0,0","0,0","0,0","0,0","0,0","0,0",5746,5630,"0,191438","0,808182"
2025-06-10,Terça-feira,"7,94","0,0","0,0","0,0","0,0","0,0","0,0",4659,4435,"0,193175","0,882222"
2025-06-10,Terça-feira,"4,87","0,0","0,0","0,0","0,0","0,0","0,0",3590,3515,"0,194986","0,695714"
2025-06-10,Terça-feira,"5,58","0,0","0,0","0,0","0,0","0,0","0,0",5041,4991,"0,079349","1,395"
2025-06-11,Quarta-feira,"8,4","0,0","0,0","0,0","0,0","0,0","0,0",5307,5208,"0,150744","1,05"
2025-06-11,Quarta-feira,"8,85","0,0","0,0","0,0","0,0","0,0","0,0",4720,4588,"0,148305","1,264286"
2025-06-11,Quarta-feira,"6,11","0,0","0,0","0,0","0,0","0,0","0,0",4515,4515,"0,177187","0,76375"
2025-06-11,Quarta-feira,"5,82","0,0","0,0","0,0","0,0","0,0","0,0",5005,4957,"0,11988","0,97"
2025-06-12,Quinta-feira,"9,62","0,0","0,0","0,0","0,0","0,0","0,0",6341,6220,"0,299637","0,506316"
2025-06-12,Quinta-feira,"8,83","0,0","0,0","0,0","0,0","0,0","0,0",5313,5282,"0,169396","0,981111"
2025-06-12,Quinta-feira,"6,18","0,0","0,0","0,0","0,0","0,0","0,0",4940,4775,"0,040486","3,09"
2025-06-12,Quinta-feira,"6,22","0,0","0,0","0,0","0,0","0,0","0,0",5359,5306,"0,03732","3,11"
2025-06-13,Sexta-feira,"8,52","0,0","0,0","0,0","0,0","0,0","0,0",5628,5553,"0,21322","0,71"
2025-06-13,Sexta-feira,"9,46","0,0","0,0","0,0","0,0","0,0","0,0",5709,5583,"0,14013","1,1825"
2025-06-13,Sexta-feira,"5,98","0,0","0,0","0,0","0,0","0,0","0,0",5105,4935,"0,078355","1,495"
2025-06-13,Sexta-feira,"5,7","0,0","0,0","0,0","0,0","0,0","0,0",5012,4616,"0,139665","0,814286"
2025-06-14,Sábado,"9,55","0,0","0,0","0,0","0,0","0,0","0,0",6181,6144,"0,258858","0,596875"
2025-06-14,Sábado,"9,34","0,0","0,0","0,0","0,0","0,0","0,0",5446,5446,"0,220345","0,778333"
2025-06-14,Sábado,"6,41","0,0","0,0","0,0","0,0","0,0","0,0",5386,5386,"0,2228","0,534167"
2025-06-14,Sábado,"6,53","0,0","0,0","0,0","0,0","0,0","0,0",5627,5517,"0,106629","1,088333"
2025-06-15,Domingo,"9,79","0,0","0,0","0,0","0,0","0,0","0,0",6593,6574,"0,37919","0,3916"
2025-06-15,Domingo,"9,95","0,0","0,0","0,0","0,0","0,0","0,0",5992,5966,"0,116822","1,421429"
2025-06-15,Domingo,"6,56","0,0","0,0","0,0","0,0","0,0","0,0",5834,5834,"0,085704","1,312"
2025-06-15,Domingo,"6,58","0,0","0,0","0,0","0,0","0,0","0,0",6128,5668,"0,146867","0,731111"
2025-06-16,Segunda-feira,"8,73","0,0","0,0","0,0","0,0","0,0","0,0",5897,5769,"0,30524","0,485"
2025-06-16,Segunda-feira,"8,82","0,0","0,0","0,0","0,0","0,0","0,0",5251,5183,"0,19044","0,882"
2025-06-16,Segunda-feira,"5,98","0,0","0,0","0,0","0,0","0,0","0,0",5247,5247,"0,13341","0,854286"
2025-06-16,Segunda-feira,"5,91","0,0","0,0","0,0","0,0","0,0","0,0",5375,5375,"0,148837","0,73875"
2025-06-17,Terça-feira,"9,37","0,0","0,0","0,0","0,0","0,0","0,0",7007,7007,"0,328243","0,407391"
2025-06-17,Terça-feira,"9,32","0,0","0,0","0,0","0,0","0,0","0,0",6015,5986,"0,149626","1,035556"
2025-06-17,Terça-feira,"5,93","0,0","0,0","0,0","0,0","0,0","0,0",5318,5318,"0,188041","0,593"
2025-06-17,Terça-feira,"6,09","0,0","0,0","0,0","0,0","0,0","0,0",5998,5998,"0,116706","0,87"
2025-06-18,Quarta-feira,"7,86","0,0","0,0","0,0","0,0","0,0","0,0",5626,5555,"0,302169","0,462353"
2025-06-18,Quarta-feira,"8,48","0,0","0,0","0,0","0,0","0,0","0,0",5412,5412,"0,166297","0,942222"
2025-06-18,Quarta-feira,"5,96","0,0","0,0","0,0","0,0","0,0","0,0",5216,5216,"0,172546","0,662222"
2025-06-18,Quarta-feira,"5,52","0,0","0,0","0,0","0,0","0,0","0,0",5172,4991,"0,135344","0,788571"
2025-06-19,Quinta-feira,"8,67","0,0","0,0","0,0","0,0","0,0","0,0",6340,6260,"0,236593","0,578"
2025-06-19,Quinta-feira,"8,15","0,0","0,0","0,0","0,0","0,0","0,0",5100,4891,"0,117647","1,358333"
2025-06-19,Quinta-feira,"5,74","0,0","0,0","0,0","0,0","0,0","0,0",4866,4816,"0,082203","1,435"
2025-06-19,Quinta-feira,"5,8","0,0","0,0","0,0","0,0","0,0","0,0",5319,5202,"0,131604","0,828571"
2025-06-20,Sexta-feira,"8,77","0,0","0,0","0,0","0,0","0,0","0,0",6240,6177,"0,352564","0,398636"
2025-06-20,Sexta-feira,"9,2","0,0","0,0","0,0","0,0","0,0","0,0",6031,5839,"0,232134","0,657143"
2025-06-20,Sexta-feira,"5,93","0,0","0,0","0,0","0,0","0,0","0,0",5108,5108,"0,156617","0,74125"
2025-06-20,Sexta-feira,"5,82","0,0","0,0","0,0","0,0","0,0","0,0",5364,5364,"0,111857","0,97"
2025-06-21,Sábado,"9,07","0,0","0,0","0,0","0,0","0,0","0,0",6447,6332,"0,186133","0,755833"
2025-06-21,Sábado,"9,22","0,0","0,0","0,0","0,0","0,0","0,0",5923,5631,"0,2026","0,768333"
2025-06-21,Sábado,"6,28","0,0","0,0","0,0","0,0","0,0","0,0",5831,5621,"0,102898","1,046667"
2025-06-21,Sábado,"6,13","0,0","0,0","0,0","0,0","0,0","0,0",5954,5763,"0,167954","0,613"
2025-06-22,Domingo,"10,03","0,0","0,0","0,0","0,0","0,0","0,0",7432,7279,"0,242196","0,557222"
2025-06-22,Domingo,"10,16","0,0","0,0","0,0","0,0","0,0","0,0",6667,6656,"0,179991","0,846667"
2025-06-22,Domingo,"6,23","0,0","0,0","0,0","0,0","0,0","0,0",5711,5711,"0,157591","0,692222"
2025-06-22,Domingo,"6,28","0,0","0,0","0,0","0,0","0,0","0,0",6266,6211,"0,239387","0,418667"
2025-06-23,Segunda-feira,"8,77","0,0","0,0","0,0","0,0","0,0","0,0",6612,6569,"0,105868","1,252857"
2025-06-23,Segunda-feira,"8,66","0,0","0,0","0,0","0,0","0,0","0,0",6002,5922,"0,166611","0,866"
2025-06-23,Segunda-feira,"5,79","0,0","0,0","0,0","0,0","0,0","0,0",5204,5204,"0,115296","0,965"
2025-06-23,Segunda-feira,"5,86","0,0","0,0","0,0","0,0","0,0","0,0",5675,5454,"0,088106","1,172"
2025-05-27,Terça-feira,"12,33","0,0","0,0","0,0","0,0","0,0","0,0",6434,6366,"0,108797","1,761429"
2025-05-27,Terça-feira,"13,71","0,0","0,0","0,0","0,0","0,0","0,0",1276,1134,"0,07837","13,71"
2025-05-28,Quarta-feira,"6,83","0,0","0,0","0,0","0,0","0,0","0,0",3341,3264,"0,059862","3,415"
2025-05-28,Quarta-feira,"8,52","0,0","0,0","0,0","0,0","0,0","0,0",678,583,"0,737463","1,704"
2025-05-28,Quarta-feira,"2,86","0,0","0,0","0,0","0,0","0,0","0,0",381,361,"3,674541","0,204286"
2025-05-28,Quarta-feira,"3,49","0,0","0,0","0,0","0,0","0,0","0,0",402,385,"1,492537","0,581667"
2025-05-29,Quinta-feira,"5,51","0,0","0,0","0,0","0,0","0,0","5,51",796,702,"3,015075","0,229583"
2025-05-29,Quinta-feira,"6,68","0,0","0,0","0,0","0,0","6,68","0,0",1116,1049,"1,344086","0,445333"
2025-05-30,Sexta-feira,"6,12","0,0","0,0","0,0","0,0","0,0","2,04",769,690,"1,950585","0,408"
2025-05-30,Sexta-feira,"4,94","0,0","0,0","0,0","0,0","0,0","4,94",1011,915,"1,582591","0,30875"
2025-05-31,Sábado,"6,63","0,0","0,0","0,0","0,0","0,0","3,315",798,746,"3,132832","0,2652"
2025-05-31,Sábado,"6,61","0,0","0,0","0,0","0,0","0,0","0,0",1484,1355,"2,156334","0,206563"
2025-06-01,Domingo,"8,22","0,0","0,0","0,0","0,0","8,22","8,22",1192,1154,"3,942953","0,174894"
2025-06-01,Domingo,"8,13","0,0","0,0","0,0","0,0","0,0","0,0",2898,2750,"1,069703","0,262258"
2025-06-02,Segunda-feira,"4,5","0,0","0,0","0,0","0,0","0,0","0,0",663,628,"5,580694","0,121622"
2025-06-02,Segunda-feira,"4,97","0,0","0,0","0,0","0,0","0,0","0,0",1867,1795,"1,339047","0,1988"
2025-06-03,Terça-feira,"6,39","0,0","0,0","0,0","0,0","0,0","2,13",785,742,"4,458599","0,182571"
2025-06-03,Terça-feira,"6,27","0,0","0,0","0,0","0,0","0,0","0,0",2582,2454,"1,626646","0,149286"
2025-06-04,Quarta-feira,"5,81","0,0","0,0","0,0","0,0","0,0","0,0",575,525,"4,173913","0,242083"
2025-06-04,Quarta-feira,"5,64","0,0","0,0","0,0","0,0","0,0","0,0",2083,1969,"1,392223","0,194483"
2025-06-05,Quinta-feira,"7,99","0,0","0,0","0,0","0,0","0,0","7,99",940,898,"5,0","0,17"
2025-06-05,Quinta-feira,"5,95","0,0","0,0","0,0","0,0","0,0","0,0",1508,1396,"1,061008","0,371875"
2025-06-06,Sexta-feira,"3,81","0,0","0,0","0,0","0,0","0,0","0,0",423,395,"3,546099","0,254"
2025-06-06,Sexta-feira,"6,35","0,0","0,0","0,0","0,0","0,0","0,0",1495,1361,"1,471572","0,288636"
2025-06-07,Sábado,"7,4","0,0","0,0","0,0","0,0","0,0","7,4",818,792,"4,523227","0,2"
2025-06-07,Sábado,"7,39","0,0","0,0","0,0","0,0","0,0","0,0",2312,2161,"0,865052","0,3695"
2025-06-08,Domingo,"6,36","0,0","0,0","0,0","0,0","0,0","3,18",660,620,"4,242424","0,227143"
2025-06-08,Domingo,"5,86","0,0","0,0","0,0","0,0","0,0","0,0",1708,1533,"2,107728","0,162778"
2025-06-09,Segunda-feira,"15,77","0,0","0,0","0,0","0,0","0,0","0,0",1058,945,"1,134216","1,314167"
2025-06-09,Segunda-feira,"8,0","0,0","0,0","0,0","0,0","8,0","0,0",802,750,"5,735661","0,173913"
2025-06-09,Segunda-feira,"6,3","0,0","0,0","0,0","0,0","0,0","0,0",1445,1312,"1,453287","0,3"
2025-06-09,Segunda-feira,"25,51","0,0","0,0","0,0","0,0","6,3775","0,0",1370,1126,"2,335766","0,797188"
2025-06-10,Terça-feira,"21,19","0,0","0,0","0,0","0,0","5,2975","0,0",1680,1451,"1,309524","0,963182"
2025-06-10,Terça-feira,"5,14","0,0","0,0","0,0","0,0","0,0","0,0",505,478,"4,356436","0,233636"
2025-06-10,Terça-feira,"6,83","0,0","0,0","0,0","0,0","0,0","0,0",1762,1688,"0,908059","0,426875"
2025-06-10,Terça-feira,"33,62","0,0","0,0","0,0","0,0","11,206667","0,0",1702,1280,"2,467685","0,800476"
2025-06-11,Quarta-feira,"21,77","0,0","0,0","0,0","0,0","0,0","21,77",1571,1376,"1,845958","0,75069"
2025-06-11,Quarta-feira,"6,72","0,0","0,0","0,0","0,0","0,0","6,72",708,646,"5,225989","0,181622"
2025-06-11,Quarta-feira,"5,59","0,0","0,0","0,0","0,0","0,0","0,0",1846,1753,"0,704225","0,43"
2025-06-11,Quarta-feira,"32,15","0,0","0,0","0,0","0,0","16,075","0,0",1821,1522,"1,647446","1,071667"
2025-06-12,Quinta-feira,"19,64","0,0","0,0","0,0","0,0","19,64","0,0",1429,1209,"1,539538","0,892727"
2025-06-12,Quinta-feira,"4,96","0,0","0,0","0,0","0,0","0,0","0,0",565,531,"5,132743","0,171034"
2025-06-12,Quinta-feira,"4,76","0,0","0,0","0,0","0,0","0,0","0,0",1342,1245,"2,608048","0,136"
2025-06-12,Quinta-feira,"29,05","0,0","0,0","0,0","0,0","4,841667","29,05",1900,1505,"1,684211","0,907813"
2025-06-13,Sexta-feira,"6,37","0,0","0,0","0,0","0,0","0,0","1,5925",627,583,"3,508772","0,289545"
2025-06-13,Sexta-feira,"5,96","0,0","0,0","0,0","0,0","0,0","0,0",1420,1341,"1,338028","0,313684"
2025-06-14,Sábado,"6,09","0,0","0,0","0,0","0,0","0,0","0,0",661,627,"5,748865","0,160263"
2025-06-14,Sábado,"6,41","0,0","0,0","0,0","0,0","0,0","0,0",1553,1440,"1,28783","0,3205"
2025-06-15,Domingo,"6,2","0,0","0,0","0,0","0,0","0,0","6,2",719,678,"4,867872","0,177143"
2025-06-15,Domingo,"6,45","0,0","0,0","0,0","0,0","0,0","0,0",1649,1558,"1,273499","0,307143"
2025-06-16,Segunda-feira,"5,64","0,0","0,0","0,0","0,0","5,64","5,64",672,646,"4,166667","0,201429"
2025-06-16,Segunda-feira,"6,42","0,0","0,0","0,0","0,0","0,0","0,0",1661,1552,"0,662252","0,583636"
2025-06-17,Terça-feira,"5,53","0,0","0,0","0,0","0,0","0,0","5,53",604,572,"3,476821","0,263333"
2025-06-17,Terça-feira,"5,89","0,0","0,0","0,0","0,0","0,0","0,0",1458,1347,"1,165981","0,346471"
2025-06-18,Quarta-feira,"5,44","0,0","0,0","0,0","0,0","0,0","5,44",542,511,"6,273063","0,16"
2025-06-18,Quarta-feira,"5,65","0,0","0,0","0,0","0,0","0,0","0,0",1318,1212,"1,289833","0,332353"
2025-06-19,Quinta-feira,"5,32","0,0","0,0","0,0","0,0","0,0","5,32",477,451,"6,289308","0,177333"
2025-06-19,Quinta-feira,"7,16","0,0","0,0","0,0","0,0","0,0","0,0",1880,1808,"1,43617","0,265185"
2025-06-20,Sexta-feira,"6,45","0,0","0,0","0,0","0,0","0,0","0,0",772,714,"4,404145","0,189706"
2025-06-20,Sexta-feira,"5,0","0,0","0,0","0,0","0,0","0,0","0,0",1667,1562,"1,739652","0,172414"
2025-06-21,Sábado,"5,62","0,0","0,0","0,0","0,0","0,0","2,81",817,750,"6,487148","0,106038"
2025-06-21,Sábado,"6,27","0,0","0,0","0,0","0,0","0,0","0,0",2085,1923,"2,63789","0,114"
2025-06-22,Domingo,"4,57","0,0","0,0","0,0","0,0","0,0","4,57",690,643,"4,347826","0,152333"
2025-06-22,Domingo,"5,32","0,0","0,0","0,0","0,0","0,0","0,0",1528,1412,"1,963351","0,177333"
2025-06-23,Segunda-feira,"5,75","0,0","0,0","0,0","0,0","0,0","0,0",646,596,"3,095975","0,2875"
2025-06-23,Segunda-feira,"6,22","0,0","0,0","0,0","0,0","0,0","0,0",1510,1353,"1,059603","0,38875"
2025-05-27,Terça-feira,"23,14","0,0","0,0","0,0","0,0","0,0","0,0",3673,3521,"2,259733","0,278795"
2025-05-28,Quarta-feira,"19,95","0,0","0,0","0,0","0,0","0,0","0,0",2183,1967,"2,885937","0,316667"
2025-05-29,Quinta-feira,"0,4","0,0","0,0","0,0","0,0","0,0","0,0",45,45,"2,222222","0,4"
2025-05-29,Quinta-feira,"19,64","0,0","0,0","0,0","0,0","0,0","0,0",3122,2670,"5,12492","0,12275"
2025-05-29,Quinta-feira,"18,75","0,0","0,0","0,0","0,0","0,0","0,0",2704,2328,"3,254438","0,213068"
2025-05-30,Sexta-feira,"7,58","0,0","0,0","0,0","0,0","0,0","0,0",240,229,"2,083333","1,516"
2025-05-30,Sexta-feira,"8,3","0,0","0,0","0,0","0,0","0,0","0,0",387,347,"0,0","0,0"
2025-05-30,Sexta-feira,"17,42","0,0","0,0","0,0","0,0","0,0","0,0",2685,2494,"5,139665","0,126232"
2025-05-30,Sexta-feira,"17,61","0,0","0,0","0,0","0,0","0,0","0,0",2388,2085,"2,638191","0,279524"
2025-05-31,Sábado,"13,01","0,0","0,0","0,0","0,0","6,505","0,0",628,546,"1,910828","1,084167"
2025-05-31,Sábado,"13,25","0,0","0,0","0,0","0,0","13,25","0,0",699,588,"0,715308","2,65"
2025-05-31,Sábado,"19,72","0,0","0,0","0,0","0,0","19,72","0,0",2926,2749,"5,399863","0,12481"
2025-05-31,Sábado,"20,2","0,0","0,0","0,0","0,0","0,0","0,0",2555,2328,"3,131115","0,2525"
2025-06-01,Domingo,"13,26","0,0","0,0","0,0","0,0","0,0","0,0",777,662,"2,960103","0,576522"
2025-06-01,Domingo,"13,24","0,0","0,0","0,0","0,0","0,0","0,0",661,511,"1,664145","1,203636"
2025-06-01,Domingo,"19,02","0,0","0,0","0,0","0,0","6,34","0,0",3419,3199,"4,328751","0,128514"
2025-06-01,Domingo,"20,07","0,0","0,0","0,0","0,0","0,0","0,0",2967,2679,"2,494102","0,271216"
2025-06-02,Segunda-feira,"13,71","0,0","0,0","0,0","0,0","0,0","0,0",606,507,"4,125413","0,5484"
2025-06-02,Segunda-feira,"13,52","0,0","0,0","0,0","0,0","0,0","0,0",709,540,"0,423131","4,506667"
2025-06-02,Segunda-feira,"18,75","0,0","0,0","0,0","0,0","18,75","0,0",3539,3155,"3,023453","0,175234"
2025-06-02,Segunda-feira,"19,68","0,0","0,0","0,0","0,0","0,0","0,0",2019,1816,"3,615651","0,269589"
2025-06-03,Terça-feira,"12,23","0,0","0,0","0,0","0,0","4,076667","0,0",757,614,"1,585205","1,019167"
2025-06-03,Terça-feira,"14,66","0,0","0,0","0,0","0,0","0,0","0,0",908,665,"1,651982","0,977333"
2025-06-03,Terça-feira,"17,85","0,0","0,0","0,0","0,0","0,0","0,0",2811,2585,"3,7709","0,168396"
2025-06-03,Terça-feira,"17,84","0,0","0,0","0,0","0,0","0,0","0,0",1845,1643,"4,498645","0,21494"
2025-06-04,Quarta-feira,"15,31","0,0","0,0","0,0","0,0","15,31","0,0",546,451,"3,479853","0,805789"
2025-06-04,Quarta-feira,"14,28","0,0","0,0","0,0","0,0","14,28","0,0",883,740,"0,906002","1,785"
2025-06-04,Quarta-feira,"18,12","0,0","0,0","0,0","0,0","0,0","0,0",2637,2389,"3,905954","0,175922"
2025-06-04,Quarta-feira,"17,87","0,0","0,0","0,0","0,0","0,0","0,0",1673,1545,"4,482965","0,238267"
2025-06-05,Quinta-feira,"14,58","0,0","0,0","0,0","0,0","0,0","0,0",871,692,"2,985075","0,560769"
2025-06-05,Quinta-feira,"13,73","0,0","0,0","0,0","0,0","0,0","0,0",904,661,"1,327434","1,144167"
2025-06-05,Quinta-feira,"17,25","0,0","0,0","0,0","0,0","17,25","0,0",2603,2437,"3,265463","0,202941"
2025-06-05,Quinta-feira,"15,76","0,0","0,0","0,0","0,0","15,76","0,0",1514,1426,"3,764861","0,276491"
2025-06-06,Sexta-feira,"14,08","0,0","0,0","0,0","0,0","14,08","0,0",662,544,"1,510574","1,408"
2025-06-06,Sexta-feira,"13,61","0,0","0,0","0,0","0,0","13,61","0,0",781,556,"1,920615","0,907333"
2025-06-06,Sexta-feira,"17,35","0,0","0,0","0,0","0,0","17,35","0,0",2633,2411,"3,684011","0,178866"
2025-06-06,Sexta-feira,"17,01","0,0","0,0","0,0","0,0","0,0","0,0",1662,1510,"3,369434","0,30375"
2025-06-07,Sábado,"12,06","0,0","0,0","0,0","0,0","0,0","0,0",573,466,"1,745201","1,206"
2025-06-07,Sábado,"13,91","0,0","0,0","0,0","0,0","0,0","0,0",867,639,"1,153403","1,391"
2025-06-07,Sábado,"19,55","0,0","0,0","0,0","0,0","0,0","0,0",3265,3036,"3,001531","0,19949"
2025-06-07,Sábado,"21,57","0,0","0,0","0,0","0,0","0,0","0,0",2030,1870,"3,64532","0,291486"
2025-06-08,Domingo,"15,1","0,0","0,0","0,0","0,0","15,1","0,0",845,664,"1,893491","0,94375"
2025-06-08,Domingo,"15,65","0,0","0,0","0,0","0,0","0,0","0,0",980,687,"1,326531","1,203846"
2025-06-08,Domingo,"19,2","0,0","0,0","0,0","0,0","0,0","0,0",3334,3118,"3,209358","0,179439"
2025-06-08,Domingo,"20,39","0,0","0,0","0,0","0,0","0,0","0,0",1793,1623,"4,406023","0,258101"
2025-06-09,Segunda-feira,"18,47","0,0","0,0","0,0","0,0","0,0","0,0",810,628,"2,716049","0,839545"
2025-06-09,Segunda-feira,"12,59","0,0","0,0","0,0","0,0","12,59","0,0",656,457,"1,067073","1,798571"
2025-06-09,Segunda-feira,"20,47","0,0","0,0","0,0","0,0","20,47","0,0",3368,3023,"2,969121","0,2047"
2025-06-09,Segunda-feira,"17,56","0,0","0,0","0,0","0,0","17,56","0,0",1581,1434,"4,807084","0,231053"
2025-06-10,Terça-feira,"11,72","0,0","0,0","0,0","0,0","11,72","0,0",650,506,"2,615385","0,689412"
2025-06-10,Terça-feira,"14,36","0,0","0,0","0,0","0,0","0,0","0,0",736,551,"0,407609","4,786667"
2025-06-10,Terça-feira,"19,01","0,0","0,0","0,0","0,0","19,01","0,0",2746,2566,"2,949745","0,234691"
2025-06-10,Terça-feira,"19,87","0,0","0,0","0,0","0,0","0,0","0,0",1575,1380,"5,269841","0,239398"
2025-06-11,Quarta-feira,"13,7","0,0","0,0","0,0","0,0","0,0","0,0",798,634,"1,378446","1,245455"
2025-06-11,Quarta-feira,"13,63","0,0","0,0","0,0","0,0","6,815","0,0",691,531,"0,578871","3,4075"
2025-06-11,Quarta-feira,"17,28","0,0","0,0","0,0","0,0","0,0","0,0",2226,2019,"3,144654","0,246857"
2025-06-11,Quarta-feira,"19,94","0,0","0,0","0,0","0,0","0,0","0,0",1487,1442,"7,061197","0,189905"
2025-06-12,Quinta-feira,"10,2","0,0","0,0","0,0","0,0","0,0","0,0",799,573,"1,001252","1,275"
2025-06-12,Quinta-feira,"11,93","0,0","0,0","0,0","0,0","0,0","0,0",753,573,"0,929615","1,704286"
2025-06-12,Quinta-feira,"17,66","0,0","0,0","0,0","0,0","17,66","0,0",2525,2313,"3,683168","0,189892"
2025-06-12,Quinta-feira,"18,81","0,0","0,0","0,0","0,0","0,0","0,0",1474,1372,"5,766621","0,221294"
2025-06-13,Sexta-feira,"11,79","0,0","0,0","0,0","0,0","0,0","0,0",837,638,"1,792115","0,786"
2025-06-13,Sexta-feira,"13,24","0,0","0,0","0,0","0,0","6,62","0,0",786,568,"0,763359","2,206667"
2025-06-13,Sexta-feira,"19,39","0,0","0,0","0,0","0,0","0,0","0,0",3153,2884,"3,235014","0,190098"
2025-06-13,Sexta-feira,"17,49","0,0","0,0","0,0","0,0","0,0","0,0",1706,1539,"3,692849","0,277619"
2025-06-14,Sábado,"13,87","0,0","0,0","0,0","0,0","0,0","0,0",840,636,"1,428571","1,155833"
2025-06-14,Sábado,"13,87","0,0","0,0","0,0","0,0","13,87","0,0",900,654,"0,666667","2,311667"
2025-06-14,Sábado,"19,75","0,0","0,0","0,0","0,0","0,0","0,0",3133,2908,"3,670603","0,171739"
2025-06-14,Sábado,"19,95","0,0","0,0","0,0","0,0","19,95","0,0",1947,1803,"3,595275","0,285"
2025-06-15,Domingo,"14,97","0,0","0,0","0,0","0,0","0,0","0,0",726,599,"1,652893","1,2475"
2025-06-15,Domingo,"14,33","0,0","0,0","0,0","0,0","0,0","0,0",715,502,"1,258741","1,592222"
2025-06-15,Domingo,"21,13","0,0","0,0","0,0","0,0","21,13","0,0",3758,3455,"2,767429","0,203173"
2025-06-15,Domingo,"21,05","0,0","0,0","0,0","0,0","0,0","0,0",2509,2231,"3,347947","0,250595"
2025-06-16,Segunda-feira,"15,27","0,0","0,0","0,0","0,0","15,27","0,0",701,571,"1,569187","1,388182"
2025-06-16,Segunda-feira,"15,08","0,0","0,0","0,0","0,0","15,08","0,0",783,520,"1,404853","1,370909"
2025-06-16,Segunda-feira,"19,45","0,0","0,0","0,0","0,0","19,45","0,0",3611,3444,"2,464691","0,218539"
2025-06-16,Segunda-feira,"19,99","0,0","0,0","0,0","0,0","19,99","0,0",2507,2267,"2,911847","0,273836"
2025-06-17,Terça-feira,"13,71","0,0","0,0","0,0","0,0","13,71","0,0",527,411,"2,087287","1,246364"
2025-06-17,Terça-feira,"15,91","0,0","0,0","0,0","0,0","5,303333","0,0",513,380,"1,364522","2,272857"
2025-06-17,Terça-feira,"18,31","0,0","0,0","0,0","0,0","0,0","0,0",3338,3064,"2,486519","0,220602"
2025-06-17,Terça-feira,"17,62","0,0","0,0","0,0","0,0","0,0","0,0",2215,1990,"2,257336","0,3524"
2025-06-18,Quarta-feira,"12,58","0,0","0,0","0,0","0,0","0,0","0,0",581,486,"1,549053","1,397778"
2025-06-18,Quarta-feira,"11,61","0,0","0,0","0,0","0,0","0,0","0,0",536,385,"2,238806","0,9675"
2025-06-18,Quarta-feira,"19,21","0,0","0,0","0,0","0,0","0,0","0,0",3052,2768,"2,621232","0,240125"
2025-06-18,Quarta-feira,"25,41","0,0","0,0","0,0","0,0","25,41","0,0",3356,3028,"3,75447","0,201667"
2025-06-19,Quinta-feira,"11,47","0,0","0,0","0,0","0,0","0,0","0,0",600,473,"1,166667","1,638571"
2025-06-19,Quinta-feira,"10,98","0,0","0,0","0,0","0,0","5,49","0,0",598,415,"0,668896","2,745"
2025-06-19,Quinta-feira,"18,58","0,0","0,0","0,0","0,0","9,29","0,0",2707,2528,"3,029184","0,226585"
2025-06-19,Quinta-feira,"16,16","0,0","0,0","0,0","0,0","0,0","0,0",2328,2150,"4,252577","0,163232"
2025-06-20,Sexta-feira,"10,11","0,0","0,0","0,0","0,0","0,0","0,0",616,479,"0,974026","1,685"
2025-06-20,Sexta-feira,"13,53","0,0","0,0","0,0","0,0","13,53","0,0",572,337,"1,223776","1,932857"
2025-06-20,Sexta-feira,"17,27","0,0","0,0","0,0","0,0","0,0","0,0",2881,2670,"3,436307","0,174444"
2025-06-20,Sexta-feira,"17,48","0,0","0,0","0,0","0,0","0,0","0,0",1785,1648,"4,033613","0,242778"
2025-06-21,Sábado,"3,1","0,0","0,0","0,0","0,0","0,0","0,0",236,181,"1,271186","1,033333"
2025-06-21,Sábado,"3,44","0,0","0,0","0,0","0,0","3,44","0,0",162,99,"1,851852","1,146667"
2025-06-21,Sábado,"4,43","0,0","0,0","0,0","0,0","4,43","0,0",756,707,"3,174603","0,184583"
2025-06-21,Sábado,"4,46","0,0","0,0","0,0","0,0","4,46","0,0",420,401,"5,238095","0,202727"
2025-05-27,Terça-feira,"124,75","0,0","0,0","0,0","0,0","124,75","5,670455",19457,18267,"3,361258","0,190749"
2025-05-27,Terça-feira,"126,51","0,0","0,0","0,0","0,0","0,0","42,17",34754,32335,"0,635898","0,572443"
2025-05-27,Terça-feira,"62,1","0,0","0,0","0,0","0,0","0,0","0,0",47995,47995,"0,147932","0,874648"
2025-05-27,Terça-feira,"63,98","0,0","0,0","0,0","0,0","0,0","0,0",19073,17543,"0,230693","1,454091"
2025-05-27,Terça-feira,"62,09","0,0","0,0","0,0","0,0","0,0","0,0",27946,26038,"0,243326","0,913088"
2025-05-27,Terça-feira,"312,32","0,0","0,0","0,0","0,0","0,0","0,0",196031,192430,"0,136203","1,169738"
2025-05-27,Terça-feira,"129,36","0,0","0,0","0,0","0,0","0,0","0,0",96815,93990,"0,14254","0,937391"
2025-05-27,Terça-feira,"16,99","785,73","46,246615656268396","9,0","1,8877777777777776","0,0","1,544545",1455,1182,"1,718213","0,6796"
2025-05-27,Terça-feira,"22,1","868,23","39,28642533936652","12,0","1,8416666666666668","22,1","2,009091",1806,1406,"1,328904","0,920833"
